companyName,title,min_years,max_years,location,work_from_home,femaleCandidate,differentlyAbled,exDefence
Purvi Consultancy Private Limited,Java Developer - Spring/Hibernate (5-6 yrs),5,6,Bangalore,0,0,0,0
State Street Corporate Services Mumbai Pvt Ltd.,Senior Python/Database Developer - Application Architecture (8-12 yrs),8,12,Bangalore,0,1,1,1
Varite India,.Net Developer - WebAPI/Design Patterns (3-16 yrs),3,16,"Bangalore,Hyderabad",0,0,0,0
Havells India Limited,Havells - Software Architect/Technical Expert - System Design (5-15 yrs),5,15,Bangalore,0,0,0,0
Patch Infotech Private Limited,Senior .Net Full Stack Developer - C#/ASP/React.js (4-10 yrs),4,10,"Mumbai,Bangalore,Delhi NCR,Pune",0,0,0,0
Questhiring,Engineering Manager (8-10 yrs),8,10,Gurgaon/Gurugram,0,0,0,0
StrategyCo.Global,Full Stack Developer L3 - React.js/Node.js (2-5 yrs),2,5,Bangalore,0,0,0,0
SEANERGY DIGITAL SERVICES PVT LTD,Seanergy Digital - Ruby on Rails Developer - Web Applications (4-6 yrs),4,6,Hyderabad,0,0,0,0
Global Signin,Global Signin - Node.js Developer - NoSQL/MongoDB (3-7 yrs),3,7,Others,1,0,0,0
VeriSmart,MERN Stack Developer - React.js/Node.js (1-5 yrs),1,5,Gurgaon/Gurugram,0,0,0,0
Aliqan Services Private Limited,PHP Developer - LAMP Frameworks (1-2 yrs),1,2,"UP,Delhi",0,0,0,0
Good Methods Global,Software Development Engineer II - ASP/.Net Core (2-7 yrs),2,7,"Bangalore,Trivandrum/Thiruvananthapuram",0,0,0,0
Recruitment Firm,Full Stack Developer - Javascript/TypeScript (2-5 yrs),2,5,Mumbai,0,0,0,0
ResourceTree Global Services,Java Engineer - Spring/Hibernate (3-10 yrs),3,10,"Chennai,Noida",0,0,0,0
Varite India,Salesforce Developer - Apex/Visual Force (8-15 yrs),8,15,Hyderabad,0,0,0,0
Aparajita Consultancy services,Java Developer - Spring Boot/Microservices Architecture (3-6 yrs),3,6,Bangalore,0,0,0,0
forte recruitment consultants,Lead Sailpoint Developer - iAM/LDAP (5-10 yrs),5,10,"Anywhere in India/Multiple Locations,Trivandrum/Thiruvananthapuram,Kolkata,Others",0,0,0,0
ThinkApace,Senior AEM Developer - Spring/Hibernate (5-10 yrs),5,10,Others,0,0,0,0
Qvantel Software solutions Ltd,Qvantel Software Solutions - Python Developer - Django Framework (3-9 yrs),3,9,Hyderabad,0,0,0,0
Techno Wise,Senior PHP Developer - Laravel/MySQL (4-8 yrs),4,8,Ahmedabad,0,0,0,0
Avionic Consultancy Solution,.Net Developer - WCF/LINQ (5-9 yrs),5,9,Ahmedabad,0,0,0,0
CONFIDENTIAL,Backend Developer - Java/Spring Boot (5-8 yrs),5,8,"Hyderabad,Chennai,Mysore",0,0,0,0
Aliqan Services Private Limited,Node.js Developer - Server Side Applications (3-5 yrs),3,5,Gurgaon/Gurugram,0,0,0,0
Mouri Tech (P) Ltd,.Net Full Stack Lead Developer - Azure/Blazor (5-10 yrs),5,10,"Hyderabad,Bangalore",0,0,0,0
Oneture Technologies,Oneture Technologies - .Net Technical Lead - C#/ASP/Entity Framework (4-6 yrs),4,6,"Mumbai,Navi Mumbai",0,0,0,0
ConnectIO IT Pvt Ltd,Java Developer - Spring Boot/Hibernate (5-7 yrs),5,7,Hyderabad,0,0,0,0
Purvi Consultancy Private Limited,Java Developer - Spring Frameworks (5-7 yrs),5,7,Bangalore,0,0,0,0
Purvi Consultancy Private Limited,Senior Software Developer - Java/Spring/Hibernate (4-5 yrs),4,5,Bangalore,0,0,0,0
Zyoin,.Net Full Stack Developer - C#/ASP/AngularJS (4-14 yrs),4,14,Hyderabad,0,0,0,0
ChangeLeaders,Software Developer - AWS/Python (5-8 yrs),5,8,"Bangalore,Pune",0,0,0,0
AUGMENTED IT TECHNOLOGIES INDIA PRIVATE LIMITED,Full Stack Developer - React.js/Node.js (3-6 yrs),3,6,Delhi,0,0,0,0
E-Hireo Global Solutions Pvt Ltd,Senior Java Engineer - Distributed Systems (6-8 yrs),6,8,Pune,0,0,0,0
Change Leaders Consulting,Java Backend Developer - Spring Boot/Microservices Architecture (5-12 yrs),5,12,"Chennai,Pune,Bangalore,Mumbai",0,0,0,0
ZL Technologies India Private Limited,ZL Tech - Technical Lead - Java/Tomcat (8-12 yrs),8,12,Hyderabad,0,1,0,1
Third Wave Coffee,Thirdwave Coffee - Senior DevOps Cloud Engineer - IT Infrastructure (3-7 yrs),3,7,Bangalore,0,0,0,0
MYGO CONSULTING INDIA PVT LTD,Mygo Consulting - DevOps Engineer - CI/CD Pipeline (5-10 yrs),5,10,Hyderabad,0,0,0,0
Graphhene Software Pvt. Ltd.,Graphhene Software - 3DExperience Developer - Enovia/CATIA (5-7 yrs),5,7,Anywhere in India/Multiple Locations,1,1,0,0
Corestaffing Solutions,MDM Developer - Technical Support (3-8 yrs),3,8,Gurgaon/Gurugram,0,0,0,0
IT Firm,Senior Salesforce Developer - Lightning Component Framework (5-7 yrs),5,7,Trivandrum/Thiruvananthapuram,0,0,0,0
Extreme Networks India Pvt Ltd,Senior Software/Staff/System Engineer/L2/L3 Developer (4-13 yrs),4,13,Bangalore,0,0,0,0
Tao Automation,Tao Automation - Artificial Intelligence/Machine Learning Engineer - Tensorflow (2-4 yrs),2,4,Bangalore,0,0,0,0
i2k2 Network Pvt Ltd,i2k2 - Windows Server Administrator - IIS/Active Directory/Database Support (2-6 yrs),2,6,"Noida,Greater Noida",0,0,0,0
Bizacuity,Bizacuity - Salesforce Administrator - System Configuration & Integration (5-10 yrs),5,10,Hyderabad,0,0,0,0
ValueCoders,ValueCoders - DevOps Engineer - Docker/Kubernetes (3-9 yrs),3,9,Anywhere in India/Multiple Locations,0,0,0,0
Anlage Infotech (I) Pvt. Ltd.,Middleware Administrator - WebLogic/WebLogic/Tomcat (4-10 yrs),4,10,Navi Mumbai,0,0,0,0
GRC Stack Private Ltd,Solution Architect - ISO/COBIT (7-19 yrs),7,19,Bangalore,0,1,1,1
Anlage Infotech (I) Pvt. Ltd.,Principal Software Engineer - Client Success (8-10 yrs),8,10,Mumbai,0,0,0,0
Status Neo,StatusNeo - DevOps Engineer - Azure/Terraform (2-3 yrs),2,3,Gurgaon/Gurugram,0,0,0,0
NMS Consultant,Practice Lead - Security (12-20 yrs),12,20,"Hyderabad,Gurgaon/Gurugram,Mumbai,Chennai",0,0,0,0
Careator Technologies Pvt Ltd,SysOps Developer/Cloud Administrator - PowerShell/Bash Scripting (5-9 yrs),5,9,"Bangalore,Karnataka",0,0,0,0
GRC Stack Private Ltd,Senior Site Reliability Engineer - Ansible/Kubernetes/Grafana (5-15 yrs),5,15,"Bangalore,Kolkata",1,1,1,1
Test Triangle,Microsoft Dynamics Developer - Business Central (3-5 yrs),3,5,Anywhere in India/Multiple Locations,0,0,0,0
Huquo,Pega Decisioning Lead (6-10 yrs),6,10,"Gurgaon/Gurugram,Hyderabad",0,0,0,0
Huquo,Application Developer - Duck Creek Policy/Configuration Management (4-12 yrs),4,12,"Noida,Gurgaon/Gurugram,Pune,Bangalore",0,0,0,0
Huquo,Lead DevOps Engineer - Google Cloud Platform (5-10 yrs),5,10,Chennai,0,0,0,0
Abhiyanta India Solutions Pvt .Ltd,Abhiyanta India Solutions - SAP API Security Consultant (5-10 yrs),5,10,Anywhere in India/Multiple Locations,1,0,0,0
NMS Consultant,Security Analyst - Incident Management (3-8 yrs),3,8,Mumbai,0,0,0,0
Growel Softech Pvt. Ltd.,OSISoft/OSI PI Engineer - System Architecture (4-6 yrs),4,6,"Pune,Mumbai,Bangalore,Hyderabad,Gandhinagar",0,0,0,0
Stavtar Solutions India Private Limited,Stavtar - Infrastructure Engineer - PowerShell Scripting (3-6 yrs),3,6,Bangalore,0,0,0,0
Huquo,Pega Developer - LSA Certified (10-15 yrs),10,15,Anywhere in India/Multiple Locations,0,0,0,0
GRC Stack Private Ltd,Technical Architect - Database Security (7-22 yrs),7,22,"Mumbai,Bangalore",0,1,1,1
Searchends,Associate Director - IT Risk & Governance (10-16 yrs),10,16,Hyderabad,0,0,0,0
IT,SharePoint Online Developer - Office 365 Certified (5-8 yrs),5,8,"Mumbai,Navi Mumbai,Coimbatore",0,0,0,0
Anlage Infotech (I) Pvt. Ltd.,Storage Administrator - NetApp/Dell/IBM Storage (4-11 yrs),4,11,Navi Mumbai,0,0,0,0
GRC Stack Private Ltd,Senior Security Engineer - Vulnerability Assessment/Penetration Testing (4-12 yrs),4,12,Bangalore,1,1,1,1
Risk Resources India,AEM Developer/Architect - OSGI Framework (3-15 yrs),3,15,Anywhere in India/Multiple Locations,0,0,0,0
GRC Stack Private Ltd,Salesforce Technical Architect (9-25 yrs),9,25,"Bangalore,Mumbai,Navi Mumbai",1,1,1,1
GRC Stack Private Ltd,Salesforce Technical Architect - Solution Design (9-15 yrs),9,15,"Mumbai,Bangalore",1,1,1,1
ASPL INFO SERVICES PRIVATE LIMITED,Network Security Consultant - Firewall/Routing & Switching (5-8 yrs),5,8,Bangalore,0,0,0,0
Huquo,DevOps Engineer - Cloud Solution Development (3-6 yrs),3,6,"Chennai,Hyderabad",0,0,0,0
GRC Stack Private Ltd,Senior Executive - Application Packaging (5-10 yrs),5,10,Delhi NCR,1,1,1,1
GRC Stack Private Ltd,Cloud Database Performance Engineer - Technical Support (5-15 yrs),5,15,Anywhere in India/Multiple Locations,1,1,1,1
HuQuo,AWS Data Engineer - Snowflake DB/Python (3-8 yrs),3,8,Anywhere in India/Multiple Locations,0,0,0,0
Fortune Consultants,DevOps Lead - IT Automation (6-12 yrs),6,12,"Bangalore,Anywhere in India/Multiple Locations",0,0,0,0
I4 Consulting Services,EPM Application Architect - Anaplan/OneStream (8-15 yrs),8,15,Anywhere in India/Multiple Locations,0,0,0,0
HuQuo,Data Engineer - Python/SQL (4-8 yrs),4,8,Bangalore,0,0,0,0
GRC Stack Private Ltd,Mulesoft Integration Developer/Lead - Anypoint Platform (5-15 yrs),5,15,"Pune,Anywhere in India/Multiple Locations",0,1,1,1
Searchends,Senior Specialist - IT Compliance/Governance (5-10 yrs),5,10,Hyderabad,0,0,0,0
Careator Technologies Pvt Ltd,System Engineer I - Mobile Device Management (4-8 yrs),4,8,Bangalore,0,0,0,0
Anlage Infotech (I) Pvt. Ltd.,Database Administrator - MySQL/MongoDB/DB2 (4-11 yrs),4,11,Navi Mumbai,0,0,0,0
GRC Stack Private Ltd,Technical Architect - Security Engineering (7-20 yrs),7,20,"Mumbai,Bangalore",1,1,1,1
The Glove,Cloud Engineer - Azure Infrastructure (3-6 yrs),3,6,Bangalore,0,1,0,0
Skyleaf consultants,C++ Architect - Google Cloud Platform (10-15 yrs),10,15,"Gurgaon/Gurugram,Noida",0,0,0,0
Recruitment Firm,Malware Analysis Engineer - Reverse Engineering (2-10 yrs),2,10,Others,0,0,0,0
CarbyneTech India Pvt Ltd,CarbyneTech - Linux Administrator - Monitoring Tools (7-15 yrs),7,15,Hyderabad,0,0,0,0
Anlage Infotech (I) Pvt. Ltd.,Azure DevOps/Assistant Manager/Manager (6-13 yrs),6,13,"Bangalore,Pune",0,0,0,0
Abhidi Solution,GIS Developer - ESRI/Javascript (5-9 yrs),5,9,Anywhere in India/Multiple Locations,0,0,0,0
Acuver Consulting Pvt Ltd,Acuver Consulting - Manhattan WMS Consultant - Solution Implementation & Support (1-12 yrs),1,12,Bangalore,0,0,0,0
DEVON SOFTWARE,Devon Software - Senior DevOps Engineer - On-Premises/Cloud (5-12 yrs),5,12,Gurgaon/Gurugram,0,0,0,0
Purple Squirrel Consulting Services,PIM Administrator - Informatica/REST API (3-9 yrs),3,9,Mumbai,0,0,0,0
Aparajita Consultancy services,NewRelic Developer - .Net (4-7 yrs),4,7,Trivandrum/Thiruvananthapuram,0,0,0,0
Right-Tic,System Administrator - Network Infrastructure (3-5 yrs),3,5,Mumbai,0,0,0,0
i2k2 Network Pvt Ltd,i2k2 - Azure Administrator - Linux/Active Directory (3-5 yrs),3,5,"Greater Noida,Others",0,0,0,0
Skyleaf consultants,Senior DevOps Engineer - Azure (3-7 yrs),3,7,"Noida,Gurgaon/Gurugram",0,0,0,0
Logicplanet,Solution Architect - JDA/Blue Yonder (8-10 yrs),8,10,"Metros,Anywhere in India/Multiple Locations",0,0,0,0
Phenom Placements,Executive/Assistant Manager - SailPoint IQ/iAM (4-8 yrs),4,8,Gurgaon/Gurugram,0,0,0,0
Purple Squirrel Consulting Services,Product Data Solution Architect (4-11 yrs),4,11,Mumbai,0,0,0,0
Skeps,Backend Developer - Node.js/Express.js (3-6 yrs),3,6,Gurgaon/Gurugram,0,0,0,0
MarketScope,Odoo Developer - Scala/Python (2-8 yrs),2,8,Gurgaon/Gurugram,0,0,0,0
Sanskruti Solutions,Full Stack Developer - MEAN/MERN Stack (3-5 yrs),3,5,"Mumbai,Pune",0,0,0,0
Axtria India Pvt. Ltd.,Axtria - DevOps Lead/Manager - CI/CD Tools (5-9 yrs),5,9,"Noida,Gurgaon/Gurugram",0,0,0,0
Growel Softech Pvt. Ltd.,Azure Solution Architect - Solution Design & Implementation (15-16 yrs),15,16,Anywhere in India/Multiple Locations,0,0,0,0
Logicplanet,Techno Functional Consultant - JDA/Blue Yonder (6-8 yrs),6,8,"Metros,Anywhere in India/Multiple Locations",0,0,0,0
Anlage Infotech (I) Pvt. Ltd.,Database Administrator - Oracle DB/PostgreSQL/MongoDB (4-10 yrs),4,10,Navi Mumbai,0,0,0,0
Right Advisors Pvt. Ltd.,Cloud Operations/Senior Cloud Operations Engineer - ITSM (3-4 yrs),3,4,Noida,0,0,0,0
Macropace Technologies,LabVantage Engineer - LIMS (5-6 yrs),5,6,Anywhere in India/Multiple Locations,0,0,0,0
ACCOLITE DIGITAL INDIA PRIVATE LIMITED,Java Developer - Spring/Microservices Architecture (5-9 yrs),5,9,"Bangalore,Chennai",0,0,0,0
Strategy Werks,Full Stack Developer - Python/AngularJS (4-8 yrs),4,8,Gurgaon/Gurugram,0,0,0,0
Strategic HR Solutions,Java Backend Developer - Spring Boot/Microservices Architecture (5-8 yrs),5,8,"Hyderabad,Mysore,Chennai",0,0,0,0
SDNA Global,Full Stack Developer - Python/React.js (4-7 yrs),4,7,Mumbai,0,0,0,0
Chaitanya Placement Agency,.Net Developer - C#/OOPS (3-8 yrs),3,8,Anywhere in India/Multiple Locations,0,0,0,0
E-Hireo Global Solutions Pvt Ltd,Senior Java Engineer - Spring Boot (6-9 yrs),6,9,Pune,0,0,0,0
Logicplanet,Functional Consultant - Blue yonder/JDA (6-8 yrs),6,8,"Metros,Anywhere in India/Multiple Locations",0,0,0,0
Connectio IT Pvt Ltd,Senior AEM Developer - OSGI/Workflows (6-10 yrs),6,10,"Pune,Bangalore",0,1,0,0
Logicplanet,Technical Consultant - Blue Yonder (6-8 yrs),6,8,"Metros,Anywhere in India/Multiple Locations",0,0,0,0
Purple Squirrel Consulting Services,AWS Engineer - Cloud Operations (6-12 yrs),6,12,Mumbai,0,0,0,0
Right-Tic,System Administrator - Cloud/Network Infrastructure (2-5 yrs),2,5,Mumbai,0,0,0,0
Skyleaf consultants,Lead DevOps Engineer - Build & Release (9-11 yrs),9,11,"Noida,Gurgaon/Gurugram",0,0,0,0
Purvi Consultancy Private Limited,Full Stack Developer - J2EE/Java/AngularJS (4-6 yrs),4,6,Bangalore,0,0,0,0
Questhiring,Python Developer - System Architecture (4-6 yrs),4,6,Bangalore,0,0,0,0
nCircle Tech Pvt. Ltd,nCircle Tech - Full Stack Developer - Vue.js/React.js (3-4 yrs),3,4,Pune,0,0,0,0
connect io,Java Developer - Spring Frameworks (3-5 yrs),3,5,Hyderabad,0,0,0,0
Tetherfi Technologies Pvt Ltd,Tetherfi - Software Engineer/Senior Software Engineer - Java Technologies (4-9 yrs),4,9,"Anywhere in India/Multiple Locations,Bangalore",0,0,0,0
Landmark Group,Landmark Group - Senior Application Developer (5-7 yrs),5,7,Bangalore,0,0,0,0
People Resources,Network Presales Security Engineer - Palo Alto Firewall (4-10 yrs),4,10,"Hyderabad,Bangalore",0,0,0,0
Skillventory,Incharge UPI Engineer - Online Payment System (10-20 yrs),10,20,"Hyderabad,Mumbai",0,0,0,0
Brisk Win IT PVT Ltd.,Application Assessment Engineer - Cloud Migration (3-6 yrs),3,6,Gurgaon/Gurugram,0,0,0,0
KARYA CONSULTANTS PRIVATE LIMITED,NSX-T Consultant - vCenter Operations (5-12 yrs),5,12,Bangalore,0,0,0,0
Ace talent consulting,DevOps Engineer - AWS/Beanstalk (2-10 yrs),2,10,"Pune,Mumbai,Karnataka,Andhra Pradesh,Tamil Nadu,Delhi NCR,Others",0,0,0,0
cyitechsearch interactive solutions,Cyber Security Engineer - Vulnerability Management (8-12 yrs),8,12,Bangalore,0,0,0,0
Computer Ware India Pvt Ltd,Computer Ware India - Full Stack Developer - PHP/Laravel/Ember.js (1-3 yrs),1,3,Delhi NCR,0,0,0,0
Deqode,Ruby on Rails Developer (1-3 yrs),1,3,"Pune,MP",0,0,0,0
Scry Analytics India Pvt Ltd.,Scry AI - Full Stack Developer - Data Structure/Algorithm (1-7 yrs),1,7,Anywhere in India/Multiple Locations,0,0,0,0
Fourthpointer Service Pvt Ltd,FourthPointer Services - Python Developer (1-4 yrs),1,4,Noida,0,0,0,0
ACCOLITE DIGITAL INDIA PRIVATE LIMITED,Senior Software Engineer - Node.js/Javascript (6-9 yrs),6,9,"Bangalore,Gurgaon/Gurugram",0,0,0,0
brightlyhire,Software Engineer - Java/Spring Boot (3-6 yrs),3,6,Bangalore,0,0,0,0
Logicplanet,Technical Architect - JDA/Blue Yonder (4-10 yrs),4,10,"Metros,Anywhere in India/Multiple Locations",0,0,0,0
Sampoorna Consultants Pvt. Ltd,Incident Management Engineer - ITIL Frameworks (5-13 yrs),5,13,Gurgaon/Gurugram,0,1,0,0
Aparajita Consultancy services,GE Smallworld Developer - Magik (4-7 yrs),4,7,"Bangalore,Hyderabad,Chennai,Pune",0,0,0,0
ADVANSOFT,ServiceNow Administration/Support Engineer - ITSM Module (4-7 yrs),4,7,Noida,0,0,0,0
Techmatrix Consulting,Salesforce Technical Architect - SFDC Sales Cloud (9-20 yrs),9,20,"Bangalore,Jaipur,Delhi NCR",0,0,0,0
Anlage Infotech (I) Pvt. Ltd.,Database Administrator - MongoDB/PostgreSQL (4-10 yrs),4,10,Navi Mumbai,0,0,0,0
iDream Education Pvt. Ltd,iDream Education - Full Stack Developer - Node.js/React.js (2-4 yrs),2,4,Gurgaon/Gurugram,0,0,0,0
CONFIDENTIAL,Backend Developer - Java/Python (3-8 yrs),3,8,Gurgaon/Gurugram,0,0,0,0
Careator Technologies Pvt Ltd,Java Full Stack Developer - Distributed Systems (5-9 yrs),5,9,"Anywhere in India/Multiple Locations,Others",0,0,0,0
Strategic Talent Partner,Team Lead/Software Engineer - Java/Spring Framework (10-15 yrs),10,15,Bangalore,0,0,0,0
Ryan India Tax Services Pvt. Ltd.,Full Stack Developer - Application Architecture (7-12 yrs),7,12,Hyderabad,0,0,0,0
YOAAP MEDIA SERVICES LLP,Full Stack Developer - AngularJS/Node.js (3-5 yrs),3,5,Pune,0,0,0,0
Skyleaf consultants,Java Production Support Engineer - Applications Support (4-8 yrs),4,8,"Gurgaon/Gurugram,Noida",0,0,0,0
i2k2 Network Pvt Ltd,i2k2 - Solution Architect - Presales (1-5 yrs),1,5,"Noida,Greater Noida",0,0,0,0
Logicplanet,DevOps Lead - CI/CD Implementation (8-10 yrs),8,10,"Metros,Anywhere in India/Multiple Locations",0,0,0,0
Yo HR Consultancy,PLM Solution Architect - Windchill (7-10 yrs),7,10,Bangalore,0,0,0,0
AIMDek Technologies Pvt. Ltd.,AIMDek Technologies - Liferay Developer - Solution Design & Implementation (4-6 yrs),4,6,Ahmedabad,0,0,0,0
Cortex Consultants,Senior Software Developer - C#/VB/React.js (5-10 yrs),5,10,Coimbatore,0,0,0,0
capital consultant,Full Stack MERN Developer - Node.js/React.js (3-8 yrs),3,8,Noida,0,0,0,0
ACCOLITE DIGITAL INDIA PRIVATE LIMITED,Ruby on Rails Developer - Web Applications (3-7 yrs),3,7,Others,0,0,0,0
Miracle Software Systems,Miracle Software Systems - Microservices Developer - Java/Spring Boot (5-10 yrs),5,10,Vishakhapatnam/Vizag,0,0,0,0
Befluent.ai,Co Founder/Chief Technology Officer - EdTech Industry (7-12 yrs),7,12,Any Location,0,0,0,0
Priority Technology Holdings,Priority Technology Holdings - DevOps Engineer - Cloud Infrastructure (2-8 yrs),2,8,Chandigarh,0,0,0,0
i2k2 Network Pvt Ltd,i2k2 - AWS DevOps Engineer - Linux/Kubernetes (5-10 yrs),5,10,Noida,0,0,0,0
Leavestech Pvt. Ltd.,Integration Developer - System & Applications (2-5 yrs),2,5,Any Location,1,0,0,0
Linkfields Innovations,Oracle Cloud Infrastructure Developer (6-12 yrs),6,12,Hyderabad,0,0,0,0
CliqHR,Server Support Engineer - Patch & Problem Management (10-12 yrs),10,12,"Bangalore,Chennai",0,0,0,0
Elitser Infotech Private Limited,Database Administrator - Datacenter (8-18 yrs),8,18,Anywhere in India/Multiple Locations,0,0,0,0
Tekwissen Software,Senior Java Developer - J2EE/Spring Boot (8-12 yrs),8,12,Chennai,0,0,0,0
Tekwissen Software,Senior Architect - Java & Cloud Technologies (5-10 yrs),5,10,Chennai,0,0,0,0
Qween Network LLP,.Net Full Stack Developer - Web Applications (3-8 yrs),3,8,Anywhere in India/Multiple Locations,1,0,0,0
Varite India,.Net Developer - Contract (8-15 yrs),8,15,Bangalore,0,0,0,0
Purvi Consultancy Private Limited,Full Stack Developer - Java/J2EE (4-6 yrs),4,6,Bangalore,0,0,0,0
Mobile Programming,Java Developer - Spring MVC (4-8 yrs),4,8,"Bangalore,Chandigarh,Chennai,Gurgaon/Gurugram,Pune,Hyderabad,Mumbai,Others",0,0,0,0
Upgrad Rekrut,Manager/Senior Manager - IT Audit (7-9 yrs),7,9,Gurgaon/Gurugram,0,0,0,0
goGlocal,Backend Developer - Python/Node.js/Django (1-4 yrs),1,4,Anywhere in India/Multiple Locations,0,0,0,0
Shibani Web Solutions,Laravel Developer - PHP/MySQL (2-4 yrs),2,4,Kolkata,0,0,0,0
Softobiz Technologies Pvt. Ltd,Softobiz Technologies - Senior Python Developer - Flask/Django (7-13 yrs),7,13,"Chennai,Hyderabad",0,0,0,0
Unusual Hire,.Net Lead - C#/MVC/Entity Framework (8-10 yrs),8,10,Pune,0,0,0,0
Technowise-India,Sitecore CMS Architect - ASP/.Net (8-12 yrs),8,12,Pune,0,0,0,0
ImpactQA - Software Testing & QA Services Company India,Python Backend Developer - Distributed Systems (4-8 yrs),4,8,Noida,0,0,0,0
Pure IT recruit,Senior Backend Developer - Golang/Python/Java (5-10 yrs),5,10,Bangalore,0,0,0,0
MarketScope,Senior IT Developer - .Net/C#/Microservices Architecture (5-11 yrs),5,11,Hyderabad,0,0,0,0
NetEnrich,NetEnrich - Technical Architect - Python/Java (15-18 yrs),15,18,Hyderabad,0,1,0,0
techfynder,.Net Developer - C#/ASP/Design Patterns (1-10 yrs),1,10,Anywhere in India/Multiple Locations,0,0,0,0
Expo Job Consultancy,Senior Software Engineer - C#/.Net (3-6 yrs),3,6,Mumbai,0,0,0,0
Invitas,Backend Developer - Java/Python (3-7 yrs),3,7,Anywhere in India/Multiple Locations,0,0,0,0
Ably Soft Pvt. Ltd.,Ably Soft - Software Programmer - LAMP Stack (2-5 yrs),2,5,Others,0,0,0,0
GeBBS Healthcare solutions,Gebbs - Technical Lead - Full Stack Development (7-10 yrs),7,10,"Mumbai,Navi Mumbai",0,0,0,0
U-SET,.Net Developer - C#/VB/SQL Server (9-17 yrs),9,17,"Mumbai,Chennai,Hyderabad,Bangalore,Pune",0,0,0,0
The Finder India,Application Developer - Python/Flask (3-5 yrs),3,5,Coimbatore,0,0,0,0
Team Engine HCM,Java Full Stack Developer - Web Application (2-5 yrs),2,5,"Anywhere in India/Multiple Locations,Pune",1,0,0,0
bloominfotech,Bloom Infotech - .Net Developer - ASP/C#/SQL Server (0-3 yrs),0,3,"Chandigarh,Others",0,0,0,0
Epik Indifi,ezee.ai - Backend Developer - Node.js/MySQL/GraphQL (2-5 yrs),2,5,Chennai,0,0,0,0
